PAIS,categoria1,categoria2,casos_pond,variable_interes,particip.ocup,categoria
Estados Unidos,SD,Pequeño,802096.2,SECTOR-TAMA,0.004784112048298561,SD-Pequeño
Estados Unidos,SD,Mediano,34489.89,SECTOR-TAMA,2.0571534722829015e-4,SD-Mediano
Estados Unidos,SD,Grande,57362.59,SECTOR-TAMA,3.421398305348044e-4,SD-Grande
Estados Unidos,SD,Baja,463487.28,SECTOR-CALIF,0.002776112442777255,SD-Baja
Estados Unidos,SD,Media,409549.84,SECTOR-CALIF,0.0024530477012474515,SD-Media
Estados Unidos,SD,Alta,20911.56,SECTOR-CALIF,1.2525228721246273e-4,SD-Alta
Estados Unidos,Primaria,Pequeño,3962768.45,EDUC-TAMA,0.023635978185986187,Primaria-Pequeño
Estados Unidos,Primaria,Mediano,2878129.61,EDUC-TAMA,0.017166637298326355,Primaria-Mediano
Estados Unidos,Primaria,Grande,7367643.72,EDUC-TAMA,0.0439443960567613,Primaria-Grande
Estados Unidos,Primaria,Baja,4537426.46,EDUC-CALIF,0.027177457931084434,Primaria-Baja
Estados Unidos,Primaria,Media,8173239.66,EDUC-CALIF,0.04895459551322862,Primaria-Media
Estados Unidos,Primaria,Alta,1495251.62,EDUC-CALIF,0.008955988236321929,Primaria-Alta
Estados Unidos,Secundaria,Pequeño,18591549.99,EDUC-TAMA,0.11088951462892353,Secundaria-Pequeño
Estados Unidos,Secundaria,Mediano,13471026.53,EDUC-TAMA,0.08034809331489483,Secundaria-Mediano
Estados Unidos,Secundaria,Grande,57978110.15,EDUC-TAMA,0.3458111075781135,Secundaria-Grande
Estados Unidos,Secundaria,Baja,12590551.05,EDUC-CALIF,0.07541260988074415,Secundaria-Baja
Estados Unidos,Secundaria,Media,47387889.16,EDUC-CALIF,0.2838354242084602,Secundaria-Media
Estados Unidos,Secundaria,Alta,29596871.22,EDUC-CALIF,0.17727399651856254,Secundaria-Alta
Estados Unidos,Terciaria,Pequeño,11596402.23,EDUC-TAMA,0.06916687502753323,Terciaria-Pequeño
Estados Unidos,Terciaria,Mediano,6518210.23,EDUC-TAMA,0.03887794019556,Terciaria-Mediano
Estados Unidos,Terciaria,Grande,45294481.45,EDUC-TAMA,0.270159457713901,Terciaria-Grande
Estados Unidos,Terciaria,Baja,1632347.83,EDUC-CALIF,0.009777142366891818,Terciaria-Baja
Estados Unidos,Terciaria,Media,11257845.05,EDUC-CALIF,0.0674302080569791,Terciaria-Media
Estados Unidos,Terciaria,Alta,50284092.02,EDUC-CALIF,0.30118257728772724,Terciaria-Alta
Estados Unidos,Pequeño,Baja,4507326.39,TAMA-CALIF,0.026997169965348962,Pequeño-Baja
Estados Unidos,Pequeño,Media,14045786.67,TAMA-CALIF,0.08412891750380269,Pequeño-Media
Estados Unidos,Pequeño,Alta,15595920.19,TAMA-CALIF,0.09341362743767209,Pequeño-Alta
Estados Unidos,Mediano,Baja,3335770.26,TAMA-CALIF,0.01997999454274628,Mediano-Baja
Estados Unidos,Mediano,Media,10519860.23,TAMA-CALIF,0.06300995980036517,Mediano-Media
Estados Unidos,Mediano,Alta,9011402.87,TAMA-CALIF,0.053974874206441356,Mediano-Alta
Estados Unidos,Grande,Baja,10917228.69,TAMA-CALIF,0.06539004567062515,Grande-Baja
Estados Unidos,Grande,Media,42253326.97,TAMA-CALIF,0.2530813504745001,Grande-Media
Estados Unidos,Grande,Alta,56768891.8,TAMA-CALIF,0.3400240603984982,Grande-Alta
Francia,Mujer,Priv,11404072.45,SEXO-SECTOR,0.4207036691348126,Mujer-Priv
Francia,Mujer,Pub,1427769.87,SEXO-SECTOR,0.05267136153533771,Mujer-Pub
Francia,Mujer,SD,343466.6,SEXO-SECTOR,0.012670706844313238,Mujer-SD
Francia,Mujer,Primaria,1674141.9,SEXO-EDUC,0.06235306894144753,Mujer-Primaria
Francia,Mujer,Secundaria,7770820.86,SEXO-EDUC,0.28942261633569927,Mujer-Secundaria
Francia,Mujer,Terciaria,3612392.39,SEXO-EDUC,0.13454280771374902,Mujer-Terciaria
Francia,Mujer,Pequeño,3472309.12,SEXO-TAMA,0.15030949137770439,Mujer-Pequeño
Francia,Mujer,Mediano,2207586.8,SEXO-TAMA,0.09556212814374486,Mujer-Mediano
Francia,Mujer,Grande,5706946.77,SEXO-TAMA,0.2470425980732766,Mujer-Grande
Francia,Mujer,Baja,1705893.85,SEXO-CALIF,0.06373941473016415,Mujer-Baja
Francia,Mujer,Media,5367599.96,SEXO-CALIF,0.20055625381148567,Mujer-Media
Francia,Mujer,Alta,6014438.16,SEXO-CALIF,0.22472486681933074,Mujer-Alta
Francia,Varon,Priv,12706650.79,SEXO-SECTOR,0.46875663349260516,Varon-Priv
Francia,Varon,Pub,1198283.34,SEXO-SECTOR,0.04420545379831555,Varon-Pub
Francia,Varon,SD,26895.03,SEXO-SECTOR,9.921751946157498e-4,Varon-SD
Francia,Varon,Primaria,2042978.2,SEXO-EDUC,0.07609030067909679,Varon-Primaria
Francia,Varon,Secundaria,8444510.88,SEXO-EDUC,0.31451406184711334,Varon-Secundaria
Francia,Varon,Terciaria,3304546.32,SEXO-EDUC,0.12307714448289403,Varon-Terciaria
Francia,Varon,Pequeño,3127986.71,SEXO-TAMA,0.13540444562041726,Varon-Pequeño
Francia,Varon,Mediano,2500860.9,SEXO-TAMA,0.10825739209687299,Varon-Mediano
Francia,Varon,Grande,6085373.3,SEXO-TAMA,0.26342394468798397,Varon-Grande
Francia,Varon,Baja,872463.67,SEXO-CALIF,0.032598935566319716,Varon-Baja
Francia,Varon,Media,6341135.78,SEXO-CALIF,0.23693167270736273,Varon-Media
Francia,Varon,Alta,6462031.71,SEXO-CALIF,0.24144885636533703,Varon-Alta
Francia,Priv,Primaria,3240087.89,SECTOR-EDUC,0.1206764035841402,Priv-Primaria
Francia,Priv,Secundaria,14342718.48,SECTOR-EDUC,0.5341915844715515,Priv-Secundaria
Francia,Priv,Terciaria,6300656.44,SECTOR-EDUC,0.2346666464650908,Priv-Terciaria
Francia,Priv,Pequeño,6010771.48,SECTOR-TAMA,0.2601945773613644,Priv-Pequeño
Francia,Priv,Mediano,4419783.02,SECTOR-TAMA,0.1913237890916849,Priv-Mediano
Francia,Priv,Grande,9923776.02,SECTOR-TAMA,0.4295809141878644,Priv-Grande
Francia,Priv,Baja,2000492.36,SECTOR-CALIF,0.07474686200349737,Priv-Baja
Francia,Priv,Media,10683675.72,SECTOR-CALIF,0.39918734542578077,Priv-Media
Francia,Priv,Alta,11338307,SECTOR-CALIF,0.4236471408880003,Priv-Alta
Francia,Pub,Primaria,313572.01,SECTOR-EDUC,0.011678924682333246,Pub-Primaria
Francia,Pub,Secundaria,1696856.32,SECTOR-EDUC,0.06319906281820613,Pub-Secundaria
Francia,Pub,Terciaria,601254.41,SECTOR-EDUC,0.022393596192819356,Pub-Terciaria
Francia,Pub,Pequeño,227752.14,SECTOR-TAMA,0.00985894606168696,Pub-Pequeño
Francia,Pub,Mediano,288664.68,SECTOR-TAMA,0.012495731148932899,Pub-Mediano
Francia,Pub,Grande,1867088.07,SECTOR-TAMA,0.08082260203811568,Pub-Grande
Francia,Pub,Baja,335896.55,SECTOR-CALIF,0.012550516848912561,Pub-Baja
Francia,Pub,Media,903702.62,SECTOR-CALIF,0.03376615496264081,Pub-Media
Francia,Pub,Alta,1131127.25,SECTOR-CALIF,0.04226370175397494,Pub-Alta
Francia,SD,Primaria,163460.2,SECTOR-EDUC,0.006088041354070884,SD-Primaria
Francia,SD,Secundaria,175756.94,SECTOR-EDUC,0.006546030893055038,SD-Secundaria
Francia,SD,Terciaria,15027.86,SECTOR-EDUC,5.597095387329006e-4,SD-Terciaria
Francia,SD,Pequeño,361772.21,SECTOR-TAMA,0.015660413575070198,SD-Pequeño
Francia,SD,Grande,1455.98,SECTOR-TAMA,6.302653528039289e-5,SD-Grande
Francia,SD,Baja,241968.61,SECTOR-CALIF,0.009040971444073934,SD-Baja
Francia,SD,Media,121357.4,SECTOR-CALIF,0.004534426130426827,SD-Media
Francia,SD,Alta,7035.62,SECTOR-CALIF,2.6288054269252303e-4,SD-Alta
Francia,Primaria,Pequeño,1088354.36,EDUC-TAMA,0.04754279529544139,Primaria-Pequeño
Francia,Primaria,Mediano,678512.37,EDUC-TAMA,0.029639587893353764,Primaria-Mediano
Francia,Primaria,Grande,1408637.19,EDUC-TAMA,0.06153377248354641,Primaria-Grande
Francia,Primaria,Baja,954012.16,EDUC-CALIF,0.03599160456649426,Primaria-Baja
Francia,Primaria,Media,2209333.11,EDUC-CALIF,0.08335055566879038,Primaria-Media
Francia,Primaria,Alta,517902.55,EDUC-CALIF,0.019538685737065468,Primaria-Alta
Francia,Secundaria,Pequeño,4224807.25,EDUC-TAMA,0.18455307722518488,Secundaria-Pequeño
Francia,Secundaria,Mediano,2893930.57,EDUC-TAMA,0.12641613223172093,Secundaria-Mediano
Francia,Secundaria,Grande,6738359.59,EDUC-TAMA,0.2943530732163781,Secundaria-Grande
Francia,Secundaria,Baja,1458334.67,EDUC-CALIF,0.05501796200191923,Secundaria-Baja
Francia,Secundaria,Media,8462057.7,EDUC-CALIF,0.3192443947016963,Secundaria-Media
Francia,Secundaria,Alta,6041409.67,EDUC-CALIF,0.22792165234752831,Secundaria-Alta
Francia,Terciaria,Pequeño,1198092.18,EDUC-TAMA,0.052336493840856306,Terciaria-Pequeño
Francia,Terciaria,Mediano,1096709.27,EDUC-TAMA,0.0479077644547893,Terciaria-Mediano
Francia,Terciaria,Grande,3564695.87,EDUC-TAMA,0.155717303358729,Terciaria-Grande
Francia,Terciaria,Baja,77588.02,EDUC-CALIF,0.0029271297075891024,Terciaria-Baja
Francia,Terciaria,Media,890625.8,EDUC-CALIF,0.033600254749706335,Terciaria-Media
Francia,Terciaria,Alta,5895255.59,EDUC-CALIF,0.22240776051921057,Terciaria-Alta
Francia,Pequeño,Baja,668936.49,TAMA-CALIF,0.029260426798759728,Pequeño-Baja
Francia,Pequeño,Media,3511505.33,TAMA-CALIF,0.15359925224279455,Pequeño-Media
Francia,Pequeño,Alta,2391094.44,TAMA-CALIF,0.1045905625966695,Pequeño-Alta
Francia,Mediano,Baja,500521.53,TAMA-CALIF,0.02189366824609646,Mediano-Baja
Francia,Mediano,Media,1996267.19,TAMA-CALIF,0.08732014302846713,Mediano-Media
Francia,Mediano,Alta,2205307.08,TAMA-CALIF,0.09646390553926362,Mediano-Alta
Francia,Grande,Baja,1152553.07,TAMA-CALIF,0.05041464360304339,Grande-Baja
Francia,Grande,Media,4281278.2,TAMA-CALIF,0.18727043486030462,Grande-Media
Francia,Grande,Alta,6154010.79,TAMA-CALIF,0.26918696308460094,Grande-Alta
Grecia,Mujer,Priv,1440260.9525,SEXO-SECTOR,0.3762416424287137,Mujer-Priv
Grecia,Mujer,Pub,120590.775,SEXO-SECTOR,0.03150211853553078,Mujer-Pub
Grecia,Mujer,SD,28954.1475,SEXO-SECTOR,0.007563737662688064,Mujer-SD
Grecia,Mujer,Primaria,282432.6925,SEXO-EDUC,0.07401161699169904,Mujer-Primaria
Grecia,Mujer,Secundaria,637229.925,SEXO-EDUC,0.16698639497886425,Mujer-Secundaria
Grecia,Mujer,Terciaria,666197.9775,SEXO-EDUC,0.17457748646210475,Mujer-Terciaria
Grecia,Mujer,Pequeño,578080.9175,SEXO-TAMA,0.21845579955542227,Mujer-Pequeño
Grecia,Mujer,Mediano,327447.855,SEXO-TAMA,0.12374198976518366,Mujer-Mediano
Grecia,Mujer,Grande,255956.0575,SEXO-TAMA,0.09672536058451738,Mujer-Grande
Grecia,Mujer,Baja,133154.97,SEXO-CALIF,0.03538343494922426,Mujer-Baja
Grecia,Mujer,Media,895505.58,SEXO-CALIF,0.23796380590673666,Mujer-Media
Grecia,Mujer,Alta,553814.95,SEXO-CALIF,0.1471659319755987,Mujer-Alta
Grecia,Varon,Priv,2021243.9075,SEXO-SECTOR,0.5280127369882515,Varon-Priv
Grecia,Varon,Pub,216097.525,SEXO-SECTOR,0.05645149761899139,Varon-Pub
Grecia,Varon,SD,873.81,SEXO-SECTOR,2.2826676582460103e-4,Varon-SD
Grecia,Varon,Primaria,533966.7625,SEXO-EDUC,0.13992623574357463,Varon-Primaria
Grecia,Varon,Secundaria,982621.995,SEXO-EDUC,0.2574965458064286,Varon-Secundaria
Grecia,Varon,Terciaria,713609.585,SEXO-EDUC,0.18700172001732873,Varon-Terciaria
Grecia,Varon,Pequeño,703287.6825,SEXO-TAMA,0.2657712239705914,Varon-Pequeño
Grecia,Varon,Mediano,392131.1325,SEXO-TAMA,0.14818569077029037,Varon-Mediano
Grecia,Varon,Grande,389310.915,SEXO-TAMA,0.14711993535399487,Varon-Grande
Grecia,Varon,Baja,128528.7675,SEXO-CALIF,0.03415410843425686,Varon-Baja
Grecia,Varon,Media,1455927.65,SEXO-CALIF,0.3868854560558419,Varon-Media
Grecia,Varon,Alta,596268.8625,SEXO-CALIF,0.1584472626783416,Varon-Alta
Grecia,Priv,Primaria,785051.93,SECTOR-EDUC,0.2057232193888253,Priv-Primaria
Grecia,Priv,Secundaria,1474047.6575,SECTOR-EDUC,0.38627486672564004,Priv-Secundaria
Grecia,Priv,Terciaria,1191312.16,SECTOR-EDUC,0.3121838995443974,Priv-Terciaria
Grecia,Priv,Pequeño,1224208.29,SECTOR-TAMA,0.46262623919656765,Priv-Pequeño
Grecia,Priv,Mediano,639261.22,SECTOR-TAMA,0.24157573224145512,Priv-Mediano
Grecia,Priv,Grande,478502.67,SECTOR-TAMA,0.18082534849328316,Priv-Grande
Grecia,Priv,Baja,229108.565,SECTOR-CALIF,0.060881302485274257,Priv-Baja
Grecia,Priv,Media,2166284.9,SECTOR-CALIF,0.5756495671219541,Priv-Media
Grecia,Priv,Alta,1066111.395,SECTOR-CALIF,0.2832991002409391,Priv-Alta
Grecia,Pub,Primaria,18464.76,SECTOR-EDUC,0.004838698851988053,Pub-Primaria
Grecia,Pub,Secundaria,132514.9675,SECTOR-EDUC,0.03472560819168428,Pub-Secundaria
Grecia,Pub,Terciaria,185417.15,SECTOR-EDUC,0.048588649451381805,Pub-Terciaria
Grecia,Pub,Pequeño,32258.27,SECTOR-TAMA,0.012190345593140414,Pub-Pequeño
Grecia,Pub,Mediano,80235.1925,SECTOR-TAMA,0.0303207433413865,Pub-Mediano
Grecia,Pub,Grande,166764.3025,SECTOR-TAMA,0.06301994744522908,Pub-Grande
Grecia,Pub,Baja,10082.645,SECTOR-CALIF,0.0026792737325059763,Pub-Baja
Grecia,Pub,Media,177812.9,SECTOR-CALIF,0.04725044194957889,Pub-Media
Grecia,Pub,Alta,83972.4175,SECTOR-CALIF,0.022314094413001265,Pub-Alta
Grecia,SD,Primaria,12882.765,SECTOR-EDUC,0.0033759344944603595,SD-Primaria
Grecia,SD,Secundaria,13289.295,SECTOR-EDUC,0.003482465867968529,SD-Secundaria
Grecia,SD,Terciaria,3078.2525,SECTOR-EDUC,8.066574836542341e-4,SD-Terciaria
Grecia,SD,Pequeño,24902.04,SECTOR-TAMA,0.009410438736305645,SD-Pequeño
Grecia,SD,Mediano,82.575,SECTOR-TAMA,3.1204952632412395e-5,SD-Mediano
Grecia,SD,Baja,22492.5275,SECTOR-CALIF,0.005976967165700896,SD-Baja
Grecia,SD,Media,7335.43,SECTOR-CALIF,0.001949252891045585,SD-Media
Grecia,Primaria,Pequeño,302605.37,EDUC-TAMA,0.11460721531082049,Primaria-Pequeño
Grecia,Primaria,Mediano,80067.9975,EDUC-TAMA,0.030324545228621477,Primaria-Mediano
Grecia,Primaria,Grande,59635.47,EDUC-TAMA,0.022586033917547387,Primaria-Grande
Grecia,Primaria,Baja,127522.97,EDUC-CALIF,0.03399489704547186,Primaria-Baja
Grecia,Primaria,Media,669344.475,EDUC-CALIF,0.17843292479449321,Primaria-Media
Grecia,Primaria,Alta,18403.54,EDUC-CALIF,0.004905990250793431,Primaria-Alta
Grecia,Secundaria,Pequeño,625616.0225,EDUC-TAMA,0.23694262330029575,Secundaria-Pequeño
Grecia,Secundaria,Mediano,292542.5525,EDUC-TAMA,0.1107960751058202,Secundaria-Mediano
Grecia,Secundaria,Grande,244435.885,EDUC-TAMA,0.09257640107935282,Secundaria-Grande
Grecia,Secundaria,Baja,114279.12,EDUC-CALIF,0.030464369821743675,Secundaria-Baja
Grecia,Secundaria,Media,1250827.22,EDUC-CALIF,0.3334437910721008,Secundaria-Media
Grecia,Secundaria,Alta,225748.2,EDUC-CALIF,0.06017964306509322,Secundaria-Alta
Grecia,Terciaria,Pequeño,348383.9775,EDUC-TAMA,0.13194517176011297,Terciaria-Pequeño
Grecia,Terciaria,Mediano,346327.645,EDUC-TAMA,0.13116636687116429,Terciaria-Mediano
Grecia,Terciaria,Grande,340754.355,EDUC-TAMA,0.12905556742626464,Terciaria-Grande
Grecia,Terciaria,Baja,16306.405,EDUC-CALIF,0.004346938901727019,Terciaria-Baja
Grecia,Terciaria,Media,422874.5975,EDUC-CALIF,0.11272932558862024,Terciaria-Media
Grecia,Terciaria,Alta,905932.0725,EDUC-CALIF,0.2415021194599565,Terciaria-Alta
Grecia,Pequeño,Baja,122148.2525,TAMA-CALIF,0.04711038927714404,Pequeño-Baja
Grecia,Pequeño,Media,868304.83,TAMA-CALIF,0.3348895928947029,Pequeño-Media
Grecia,Pequeño,Alta,289027.12,TAMA-CALIF,0.11147257415616177,Pequeño-Alta
Grecia,Mediano,Baja,45895.59,TAMA-CALIF,0.01770110555616994,Mediano-Baja
Grecia,Mediano,Media,353910.15499999997,TAMA-CALIF,0.13649679655617164,Mediano-Media
Grecia,Mediano,Alta,309627.56,TAMA-CALIF,0.11941779422945303,Mediano-Alta
Grecia,Grande,Baja,42487.275,TAMA-CALIF,0.016386579616233726,Grande-Baja
Grecia,Grande,Media,306114.11,TAMA-CALIF,0.11806271960645928,Grande-Media
Grecia,Grande,Alta,255294.345,TAMA-CALIF,0.09846244810750371,Grande-Alta
Guatemala,Mujer,Priv,2232016,SEXO-SECTOR,0.30075780452149464,Mujer-Priv
Guatemala,Mujer,Pub,273390,SEXO-SECTOR,0.03683852453482924,Mujer-Pub
Guatemala,Mujer,SD,323814,SEXO-SECTOR,0.04363301504707998,Mujer-SD
Guatemala,Mujer,Primaria,1254524,SEXO-EDUC,0.16904353909628048,Mujer-Primaria
Guatemala,Mujer,Secundaria,1192646,SEXO-EDUC,0.1607056546778081,Mujer-Secundaria
Guatemala,Mujer,Terciaria,382050,SEXO-EDUC,0.051480150329315306,Mujer-Terciaria
Guatemala,Mujer,Pequeño,1987110,SEXO-TAMA,0.26775741793190877,Mujer-Pequeño
Guatemala,Mujer,Mediano,443302,SEXO-TAMA,0.05973368302914837,Mujer-Mediano
Guatemala,Mujer,Grande,398808,SEXO-TAMA,0.05373824314234676,Mujer-Grande
Guatemala,Mujer,Baja,475590,SEXO-CALIF,0.06410858680863953,Mujer-Baja
Guatemala,Mujer,Media,1910102,SEXO-CALIF,0.2574779534480455,Mujer-Media
Guatemala,Mujer,Alta,443528,SEXO-CALIF,0.059786692928914136,Mujer-Alta
Guatemala,Varon,Priv,4293724,SEXO-SECTOR,0.5785670906755374,Varon-Priv
Guatemala,Varon,Pub,292268,SEXO-SECTOR,0.039382281315137616,Varon-Pub
Guatemala,Varon,SD,6095,SEXO-SECTOR,8.212839059211538e-4,Varon-SD
Guatemala,Varon,Primaria,2171952,SEXO-EDUC,0.2926643514410602,Varon-Primaria
Guatemala,Varon,Secundaria,1987801,SEXO-EDUC,0.26785052821558253,Varon-Secundaria
Guatemala,Varon,Terciaria,432334,SEXO-EDUC,0.05825577623995342,Varon-Terciaria
Guatemala,Varon,Pequeño,2964581,SEXO-TAMA,0.39946885366688106,Varon-Pequeño
Guatemala,Varon,Mediano,818623,SEXO-TAMA,0.1103071197566682,Varon-Mediano
Guatemala,Varon,Grande,808883,SEXO-TAMA,0.10899468247304686,Varon-Grande
Guatemala,Varon,Baja,763787,SEXO-CALIF,0.10295696964362236,Varon-Baja
Guatemala,Varon,Media,3356933,SEXO-CALIF,0.45250789680457265,Varon-Media
Guatemala,Varon,Alta,468567,SEXO-CALIF,0.06316190036620577,Varon-Alta
Guatemala,Priv,Primaria,3142980,SECTOR-EDUC,0.4235076112603885,Priv-Primaria
Guatemala,Priv,Secundaria,2776654,SECTOR-EDUC,0.37414622518647994,Priv-Secundaria
Guatemala,Priv,Terciaria,606106,SECTOR-EDUC,0.08167105875016355,Priv-Terciaria
Guatemala,Priv,Pequeño,4510415,SECTOR-TAMA,0.607765586304407,Priv-Pequeño
Guatemala,Priv,Mediano,1059421,SECTOR-TAMA,0.14275396503607787,Priv-Mediano
Guatemala,Priv,Grande,955904,SECTOR-TAMA,0.1288053438565471,Priv-Grande
Guatemala,Priv,Baja,918521,SECTOR-CALIF,0.12381480532403623,Priv-Baja
Guatemala,Priv,Media,5020926,SECTOR-CALIF,0.6768108461716084,Priv-Media
Guatemala,Priv,Alta,585514,SECTOR-CALIF,0.07892612354480491,Priv-Alta
Guatemala,Pub,Primaria,50329,SECTOR-EDUC,0.006781689532585029,Pub-Primaria
Guatemala,Pub,Secundaria,309388,SECTOR-EDUC,0.04168915259805315,Pub-Secundaria
Guatemala,Pub,Terciaria,205941,SECTOR-EDUC,0.027749963719328686,Pub-Terciaria
Guatemala,Pub,Pequeño,116355,SECTOR-TAMA,0.01567850514740867,Pub-Pequeño
Guatemala,Pub,Mediano,198168,SECTOR-TAMA,0.02670257408836476,Pub-Mediano
Guatemala,Pub,Grande,251135,SECTOR-TAMA,0.03383972661419343,Pub-Grande
Guatemala,Pub,Baja,24427,SECTOR-CALIF,0.0032927110535853105,Pub-Baja
Guatemala,Pub,Media,213026,SECTOR-CALIF,0.028715481430427982,Pub-Media
Guatemala,Pub,Alta,326184,SECTOR-CALIF,0.043968954939315956,Pub-Alta
Guatemala,SD,Primaria,233167,SECTOR-EDUC,0.031418589744367134,SD-Primaria
Guatemala,SD,Secundaria,94405,SECTOR-EDUC,0.01272080510885751,SD-Secundaria
Guatemala,SD,Terciaria,2337,SECTOR-EDUC,3.149040997764949e-4,SD-Terciaria
Guatemala,SD,Pequeño,324921,SECTOR-TAMA,0.04378218014697411,SD-Pequeño
Guatemala,SD,Mediano,4336,SECTOR-TAMA,5.842636613739332e-4,SD-Mediano
Guatemala,SD,Grande,652,SECTOR-TAMA,8.785514465309143e-5,SD-Grande
Guatemala,SD,Baja,296429,SECTOR-CALIF,0.03995804007464036,SD-Baja
Guatemala,SD,Media,33083,SECTOR-CALIF,0.004459522650581849,SD-Media
Guatemala,SD,Alta,397,SECTOR-CALIF,5.3514810999032554e-5,SD-Alta
Guatemala,Primaria,Pequeño,2845760,EDUC-TAMA,0.3834580620367814,Primaria-Pequeño
Guatemala,Primaria,Mediano,327090,EDUC-TAMA,0.044074446724815454,Primaria-Mediano
Guatemala,Primaria,Grande,253626,EDUC-TAMA,0.034175381775743814,Primaria-Grande
Guatemala,Primaria,Baja,919414,EDUC-CALIF,0.1239351799492809,Primaria-Baja
Guatemala,Primaria,Media,2464171,EDUC-CALIF,0.33216535348689435,Primaria-Media
Guatemala,Primaria,Alta,42603,EDUC-CALIF,0.005742799730457894,Primaria-Alta
Guatemala,Secundaria,Pequeño,1791996,EDUC-TAMA,0.24146636165300803,Secundaria-Pequeño
Guatemala,Secundaria,Mediano,687685,EDUC-TAMA,0.09266359685699567,Secundaria-Mediano
Guatemala,Secundaria,Grande,700766,EDUC-TAMA,0.09442622438338691,Secundaria-Grande
Guatemala,Secundaria,Baja,309079,EDUC-CALIF,0.04166323493392943,Secundaria-Baja
Guatemala,Secundaria,Media,2489048,EDUC-CALIF,0.33551872364614604,Secundaria-Media
Guatemala,Secundaria,Alta,382320,EDUC-CALIF,0.05153597617418168,Secundaria-Alta
Guatemala,Terciaria,Pequeño,313935,EDUC-TAMA,0.04230184790900039,Terciaria-Pequeño
Guatemala,Terciaria,Mediano,247150,EDUC-TAMA,0.03330275920400544,Terciaria-Mediano
Guatemala,Terciaria,Grande,253299,EDUC-TAMA,0.034131319456262896,Terciaria-Grande
Guatemala,Terciaria,Baja,10884,EDUC-CALIF,0.0014671415690515625,Terciaria-Baja
Guatemala,Terciaria,Media,313816,EDUC-CALIF,0.042301773119577835,Terciaria-Media
Guatemala,Terciaria,Alta,487172,EDUC-CALIF,0.06566981739048032,Terciaria-Alta
Guatemala,Pequeño,Baja,961139,TAMA-CALIF,0.129559627024683,Pequeño-Baja
Guatemala,Pequeño,Media,3695847,TAMA-CALIF,0.49819283044418505,Pequeño-Media
Guatemala,Pequeño,Alta,294705,TAMA-CALIF,0.03972564830093171,Pequeño-Alta
Guatemala,Mediano,Baja,144825,TAMA-CALIF,0.019522122173639522,Mediano-Baja
Guatemala,Mediano,Media,750430,TAMA-CALIF,0.10115647258943072,Mediano-Media
Guatemala,Mediano,Alta,366670,TAMA-CALIF,0.04942638727711654,Mediano-Alta
Guatemala,Grande,Baja,133413,TAMA-CALIF,0.01798380725393937,Grande-Baja
Guatemala,Grande,Media,820758,TAMA-CALIF,0.11063654721900242,Grande-Media
Guatemala,Grande,Alta,250720,TAMA-CALIF,0.03379655771707164,Grande-Alta
Italia,Mujer,Priv,8664662,SEXO-SECTOR,0.3732363214735619,Mujer-Priv
Italia,Mujer,Pub,435139.7,SEXO-SECTOR,0.018743944190218763,Mujer-Pub
Italia,Mujer,SD,668504.475,SEXO-SECTOR,0.02879629362779699,Mujer-SD
Italia,Mujer,Primaria,2270723.525,SEXO-EDUC,0.09830916833583593,Mujer-Primaria
Italia,Mujer,Secundaria,4541656.875,SEXO-EDUC,0.19662742087810164,Mujer-Secundaria
Italia,Mujer,Terciaria,2920538.125,SEXO-EDUC,0.12644237442418343,Mujer-Terciaria
Italia,Mujer,Pequeño,3328699.05,SEXO-TAMA,0.18461031192694666,Mujer-Pequeño
Italia,Mujer,Mediano,2230990.9,SEXO-TAMA,0.12373119941713549,Mujer-Mediano
Italia,Mujer,Grande,2551712.125,SEXO-TAMA,0.14151846239870255,Mujer-Grande
Italia,Mujer,Baja,1165851.825,SEXO-CALIF,0.05075242678474905,Mujer-Baja
Italia,Mujer,Media,4863091.625,SEXO-CALIF,0.21170246197053283,Mujer-Media
Italia,Mujer,Alta,3728254.425,SEXO-CALIF,0.16230017887541512,Mujer-Alta
Italia,Varon,Priv,12545016.1,SEXO-SECTOR,0.5403852639595877,Varon-Priv
Italia,Varon,Pub,807360.725,SEXO-SECTOR,0.034777622843364,Varon-Pub
Italia,Varon,SD,94265.55,SEXO-SECTOR,0.004060553905470533,Varon-SD
Italia,Varon,Primaria,4691122.875,SEXO-EDUC,0.20309843242693565,Varon-Primaria
Italia,Varon,Secundaria,6225141.7,SEXO-EDUC,0.2695125569281852,Varon-Secundaria
Italia,Varon,Terciaria,2448596.725,SEXO-EDUC,0.10601004700675816,Varon-Terciaria
Italia,Varon,Pequeño,3614357.625,SEXO-TAMA,0.20045299335990982,Varon-Pequeño
Italia,Varon,Mediano,2798323.875,SEXO-TAMA,0.1551955991444682,Varon-Mediano
Italia,Varon,Grande,3506865.05,SEXO-TAMA,0.19449143375283728,Varon-Grande
Italia,Varon,Baja,1397935.675,SEXO-CALIF,0.06085561344403801,Varon-Baja
Italia,Varon,Media,7100026.05,SEXO-CALIF,0.309081775698585,Varon-Media
Italia,Varon,Alta,4716191.7,SEXO-CALIF,0.20530754322667993,Varon-Alta
Italia,Priv,Primaria,6409365.525,SECTOR-EDUC,0.27748838085566957,Priv-Primaria
Italia,Priv,Secundaria,9764235.375,SECTOR-EDUC,0.42273480174192457,Priv-Secundaria
Italia,Priv,Terciaria,4937260.525,SECTOR-EDUC,0.21375476614666364,Priv-Terciaria
