PAIS,ANO,categoria1,categoria2,sal_prom,sal_median,variable_interes,categoria
Peru,2019,Secundaria,Mediano,672.8065167274435,584.8736838202475,EDUC-TAMA,Secundaria-Mediano
Peru,2019,Secundaria,Grande,762.9449738712276,637.0842179100372,EDUC-TAMA,Secundaria-Grande
Peru,2019,Secundaria,Baja,541.4312725406764,494.3368573930776,EDUC-CALIF,Secundaria-Baja
Peru,2019,Secundaria,Media,650.8586500862821,557.2498278336828,EDUC-CALIF,Secundaria-Media
Peru,2019,Secundaria,Alta,860.018636177012,720.2450409062395,EDUC-CALIF,Secundaria-Alta
Peru,2019,Terciaria,Pequeño,757.3564276862171,557.1775140745558,EDUC-TAMA,Terciaria-Pequeño
Peru,2019,Terciaria,Mediano,1038.959595609303,719.2326482784597,EDUC-TAMA,Terciaria-Mediano
Peru,2019,Terciaria,Grande,1341.9156922035922,1010.9463525973121,EDUC-TAMA,Terciaria-Grande
Peru,2019,Terciaria,Baja,622.4365433757822,544.8118612638161,EDUC-CALIF,Terciaria-Baja
Peru,2019,Terciaria,Media,1022.6273651098978,744.1085814181932,EDUC-CALIF,Terciaria-Media
Peru,2019,Terciaria,Alta,1351.7097658953903,1015.5744331814485,EDUC-CALIF,Terciaria-Alta
Peru,2019,Pequeño,Baja,443.76548942705335,347.1060438102359,TAMA-CALIF,Pequeño-Baja
Peru,2019,Pequeño,Media,547.5771840211587,467.79770779342,TAMA-CALIF,Pequeño-Media
Peru,2019,Pequeño,Alta,845.7132892178538,613.7991874711005,TAMA-CALIF,Pequeño-Alta
Peru,2019,Mediano,Baja,608.5131571177396,535.1218175407804,TAMA-CALIF,Mediano-Baja
Peru,2019,Mediano,Media,752.465757980236,612.2805985294308,TAMA-CALIF,Mediano-Media
Peru,2019,Mediano,Alta,1034.6613196606625,737.2387743011157,TAMA-CALIF,Mediano-Alta
Peru,2019,Grande,Baja,661.0854230552125,573.5927373964148,TAMA-CALIF,Grande-Baja
Peru,2019,Grande,Media,945.5252585978408,741.6499136078708,TAMA-CALIF,Grande-Media
Peru,2019,Grande,Alta,1389.6339404070911,1033.6528729632316,TAMA-CALIF,Grande-Alta
Polonia,2018,Mujer,Priv,2265.777322763207,1817.5277045898522,SEXO-SECTOR,Mujer-Priv
Polonia,2018,Mujer,Pub,3003.8491382443567,2402.8538178119734,SEXO-SECTOR,Mujer-Pub
Polonia,2018,Mujer,SD,1787.3754474606665,1056.9023774953062,SEXO-SECTOR,Mujer-SD
Polonia,2018,Mujer,Primaria,1481.0323198810438,1359.6886382244209,SEXO-EDUC,Mujer-Primaria
Polonia,2018,Mujer,Secundaria,1751.3484301692968,1562.2696187578808,SEXO-EDUC,Mujer-Secundaria
Polonia,2018,Mujer,Terciaria,3037.1200153884447,2402.8538178119734,SEXO-EDUC,Mujer-Terciaria
Polonia,2018,Mujer,Pequeño,1724.7598824990876,1359.6886382244209,SEXO-TAMA,Mujer-Pequeño
Polonia,2018,Mujer,Mediano,2146.440596290586,1817.5277045898522,SEXO-TAMA,Mujer-Mediano
Polonia,2018,Mujer,Grande,2755.3158507156472,2402.8538178119734,SEXO-TAMA,Mujer-Grande
Polonia,2018,Mujer,Baja,1387.462469695058,1359.6886382244209,SEXO-CALIF,Mujer-Baja
Polonia,2018,Mujer,Media,1722.6083713970822,1562.2696187578808,SEXO-CALIF,Mujer-Media
Polonia,2018,Mujer,Alta,3015.331295841304,2402.8538178119734,SEXO-CALIF,Mujer-Alta
Polonia,2018,Varon,Priv,2937.6427049520826,2402.8538178119734,SEXO-SECTOR,Varon-Priv
Polonia,2018,Varon,Pub,3880.916672572343,3195.869439027901,SEXO-SECTOR,Varon-Pub
Polonia,2018,Varon,SD,1056.902377495306,1056.9023774953062,SEXO-SECTOR,Varon-SD
Polonia,2018,Varon,Primaria,1909.2176205293038,1562.2696187578808,SEXO-EDUC,Varon-Primaria
Polonia,2018,Varon,Secundaria,2633.8610380045498,2402.8538178119734,SEXO-EDUC,Varon-Secundaria
Polonia,2018,Varon,Terciaria,4229.009594597084,3195.869439027901,SEXO-EDUC,Varon-Terciaria
Polonia,2018,Varon,Pequeño,2239.213627698932,1817.5277045898522,SEXO-TAMA,Varon-Pequeño
Polonia,2018,Varon,Mediano,2673.7902231486564,2095.5430476501792,SEXO-TAMA,Varon-Mediano
Polonia,2018,Varon,Grande,3474.2019891991727,2749.074561308379,SEXO-TAMA,Varon-Grande
Polonia,2018,Varon,Baja,1745.1822319846742,1562.2696187578808,SEXO-CALIF,Varon-Baja
Polonia,2018,Varon,Media,2502.80251666359,2095.5430476501792,SEXO-CALIF,Varon-Media
Polonia,2018,Varon,Alta,4141.569144225674,3195.869439027901,SEXO-CALIF,Varon-Alta
Polonia,2018,Priv,Primaria,1762.928890224972,1562.2696187578808,SECTOR-EDUC,Priv-Primaria
Polonia,2018,Priv,Secundaria,2236.9525173330157,1817.5277045898522,SECTOR-EDUC,Priv-Secundaria
Polonia,2018,Priv,Terciaria,3447.098675634062,2749.074561308379,SECTOR-EDUC,Priv-Terciaria
Polonia,2018,Priv,Pequeño,1962.7553924604006,1562.2696187578808,SECTOR-TAMA,Priv-Pequeño
Polonia,2018,Priv,Mediano,2367.40011095053,1817.5277045898522,SECTOR-TAMA,Priv-Mediano
Polonia,2018,Priv,Grande,3079.1239704321415,2402.8538178119734,SECTOR-TAMA,Priv-Grande
Polonia,2018,Priv,Baja,1501.2614359142492,1359.6886382244209,SECTOR-CALIF,Priv-Baja
Polonia,2018,Priv,Media,2206.378015151992,1817.5277045898522,SECTOR-CALIF,Priv-Media
Polonia,2018,Priv,Alta,3437.369513846499,2749.074561308379,SECTOR-CALIF,Priv-Alta
Polonia,2018,Pub,Primaria,1288.6955341258658,1056.9023774953062,SECTOR-EDUC,Pub-Primaria
Polonia,2018,Pub,Secundaria,2904.475404740344,2402.8538178119734,SECTOR-EDUC,Pub-Secundaria
Polonia,2018,Pub,Terciaria,3753.3138750958065,2749.074561308379,SECTOR-EDUC,Pub-Terciaria
Polonia,2018,Pub,Pequeño,2762.371156128251,2402.8538178119734,SECTOR-TAMA,Pub-Pequeño
Polonia,2018,Pub,Mediano,2879.8149558629207,2402.8538178119734,SECTOR-TAMA,Pub-Mediano
Polonia,2018,Pub,Grande,3635.4540365308426,2749.074561308379,SECTOR-TAMA,Pub-Grande
Polonia,2018,Pub,Baja,1315.6663336718423,1208.2955078598634,SECTOR-CALIF,Pub-Baja
Polonia,2018,Pub,Media,2489.703612519165,2095.5430476501792,SECTOR-CALIF,Pub-Media
Polonia,2018,Pub,Alta,3667.6072731941294,2749.074561308379,SECTOR-CALIF,Pub-Alta
Polonia,2018,SD,Primaria,2196.3964480161385,1056.9023774953062,SECTOR-EDUC,SD-Primaria
Polonia,2018,SD,Secundaria,1499.1735527301846,1056.9023774953062,SECTOR-EDUC,SD-Secundaria
Polonia,2018,SD,Terciaria,1943.4143629029934,1817.5277045898522,SECTOR-EDUC,SD-Terciaria
Polonia,2018,SD,Pequeño,1717.6631465656794,1056.9023774953062,SECTOR-TAMA,SD-Pequeño
Polonia,2018,SD,Baja,3772.58147795437,3195.869439027901,SECTOR-CALIF,SD-Baja
Polonia,2018,SD,Media,1284.8290782870579,1056.9023774953062,SECTOR-CALIF,SD-Media
Polonia,2018,SD,Alta,2184.740378937467,1817.5277045898522,SECTOR-CALIF,SD-Alta
Polonia,2018,Primaria,Pequeño,1610.6727568845502,1359.6886382244209,EDUC-TAMA,Primaria-Pequeño
Polonia,2018,Primaria,Mediano,1644.2188476685492,1359.6886382244209,EDUC-TAMA,Primaria-Mediano
Polonia,2018,Primaria,Grande,1979.8226208871185,1562.2696187578808,EDUC-TAMA,Primaria-Grande
Polonia,2018,Primaria,Baja,1445.4008698728155,1359.6886382244209,EDUC-CALIF,Primaria-Baja
Polonia,2018,Primaria,Media,1901.750138861474,1562.2696187578808,EDUC-CALIF,Primaria-Media
Polonia,2018,Primaria,Alta,1864.0691589583948,1562.2696187578808,EDUC-CALIF,Primaria-Alta
Polonia,2018,Secundaria,Pequeño,1825.1350974681081,1562.2696187578808,EDUC-TAMA,Secundaria-Pequeño
Polonia,2018,Secundaria,Mediano,2101.4106934004944,1817.5277045898522,EDUC-TAMA,Secundaria-Mediano
Polonia,2018,Secundaria,Grande,2592.9260051411698,2095.5430476501792,EDUC-TAMA,Secundaria-Grande
Polonia,2018,Secundaria,Baja,1513.7815598662269,1359.6886382244209,EDUC-CALIF,Secundaria-Baja
Polonia,2018,Secundaria,Media,2211.3091431410635,1817.5277045898522,EDUC-CALIF,Secundaria-Media
Polonia,2018,Secundaria,Alta,2809.0957567784653,2402.8538178119734,EDUC-CALIF,Secundaria-Alta
Polonia,2018,Terciaria,Pequeño,2515.6768515372246,2095.5430476501792,EDUC-TAMA,Terciaria-Pequeño
Polonia,2018,Terciaria,Mediano,2977.7290267061508,2402.8538178119734,EDUC-TAMA,Terciaria-Mediano
Polonia,2018,Terciaria,Grande,3979.4436892677236,3195.869439027901,EDUC-TAMA,Terciaria-Grande
Polonia,2018,Terciaria,Baja,1539.3677578514678,1056.9023774953062,EDUC-CALIF,Terciaria-Baja
Polonia,2018,Terciaria,Media,2391.5182766528474,1817.5277045898522,EDUC-CALIF,Terciaria-Media
Polonia,2018,Terciaria,Alta,3728.0903436160265,2749.074561308379,EDUC-CALIF,Terciaria-Alta
Polonia,2018,Pequeño,Baja,1452.3152622414955,1056.9023774953062,TAMA-CALIF,Pequeño-Baja
Polonia,2018,Pequeño,Media,1809.4261566488349,1562.2696187578808,TAMA-CALIF,Pequeño-Media
Polonia,2018,Pequeño,Alta,2561.365098574001,2095.5430476501792,TAMA-CALIF,Pequeño-Alta
Polonia,2018,Mediano,Baja,1405.5440309605058,1359.6886382244209,TAMA-CALIF,Mediano-Baja
Polonia,2018,Mediano,Media,2079.3340631121578,1817.5277045898522,TAMA-CALIF,Mediano-Media
Polonia,2018,Mediano,Alta,3039.064737274282,2402.8538178119734,TAMA-CALIF,Mediano-Alta
Polonia,2018,Grande,Baja,1609.5638948298476,1359.6886382244209,TAMA-CALIF,Grande-Baja
Polonia,2018,Grande,Media,2549.334373201978,2095.5430476501792,TAMA-CALIF,Grande-Media
Polonia,2018,Grande,Alta,3858.7835632761426,3195.869439027901,TAMA-CALIF,Grande-Alta
Portugal,2018,Mujer,Priv,1907.8376558105197,1444.4870145195562,SEXO-SECTOR,Mujer-Priv
Portugal,2018,Mujer,Pub,2596.4006742539773,1948.739607422404,SEXO-SECTOR,Mujer-Pub
Portugal,2018,Mujer,SD,989.6222228157695,823.6061559499242,SEXO-SECTOR,Mujer-SD
Portugal,2018,Mujer,Primaria,1232.9629431622702,1209.3125504116927,SEXO-EDUC,Mujer-Primaria
Portugal,2018,Mujer,Secundaria,1537.341921675513,1311.0437636904883,SEXO-EDUC,Mujer-Secundaria
Portugal,2018,Mujer,Terciaria,2922.9029883119547,2436.9863080952846,SEXO-EDUC,Mujer-Terciaria
Portugal,2018,Mujer,Pequeño,1464.880768487265,1209.3125504116927,SEXO-TAMA,Mujer-Pequeño
Portugal,2018,Mujer,Mediano,1790.131847183559,1311.0437636904883,SEXO-TAMA,Mujer-Mediano
Portugal,2018,Mujer,Grande,2339.060362038011,1638.2848916156806,SEXO-TAMA,Mujer-Grande
Portugal,2018,Mujer,Baja,1091.9290904738887,1140.0631286290015,SEXO-CALIF,Mujer-Baja
Portugal,2018,Mujer,Media,1358.5304425497372,1311.0437636904883,SEXO-CALIF,Mujer-Media
Portugal,2018,Mujer,Alta,2892.1938041027206,2436.9863080952846,SEXO-CALIF,Mujer-Alta
Portugal,2018,Varon,Priv,2253.451683014538,1638.2848916156806,SEXO-SECTOR,Varon-Priv
Portugal,2018,Varon,Pub,2644.359447243485,1948.739607422404,SEXO-SECTOR,Varon-Pub
Portugal,2018,Varon,SD,1240.4987724937414,1140.0631286290015,SEXO-SECTOR,Varon-SD
Portugal,2018,Varon,Primaria,1765.5402729320135,1444.4870145195562,SEXO-EDUC,Varon-Primaria
Portugal,2018,Varon,Secundaria,2199.154249565831,1638.2848916156806,SEXO-EDUC,Varon-Secundaria
Portugal,2018,Varon,Terciaria,3637.038529181319,3214.555812690177,SEXO-EDUC,Varon-Terciaria
Portugal,2018,Varon,Pequeño,1821.2473082950175,1444.4870145195562,SEXO-TAMA,Varon-Pequeño
Portugal,2018,Varon,Mediano,2222.92360276846,1638.2848916156806,SEXO-TAMA,Varon-Mediano
Portugal,2018,Varon,Grande,2705.183360985073,1948.739607422404,SEXO-TAMA,Varon-Grande
Portugal,2018,Varon,Baja,1331.6511827289885,1209.3125504116927,SEXO-CALIF,Varon-Baja
Portugal,2018,Varon,Media,1774.030705045304,1444.4870145195562,SEXO-CALIF,Varon-Media
Portugal,2018,Varon,Alta,3348.6234427692693,3214.555812690177,SEXO-CALIF,Varon-Alta
Portugal,2018,Priv,Primaria,1534.5607602781745,1311.0437636904883,SECTOR-EDUC,Priv-Primaria
Portugal,2018,Priv,Secundaria,1803.8926410363342,1444.4870145195562,SECTOR-EDUC,Priv-Secundaria
Portugal,2018,Priv,Terciaria,3127.7773915293087,2436.9863080952846,SECTOR-EDUC,Priv-Terciaria
Portugal,2018,Priv,Pequeño,1665.635321787897,1311.0437636904883,SECTOR-TAMA,Priv-Pequeño
Portugal,2018,Priv,Mediano,1948.8673426653625,1444.4870145195562,SECTOR-TAMA,Priv-Mediano
Portugal,2018,Priv,Grande,2480.2906302244623,1948.739607422404,SECTOR-TAMA,Priv-Grande
Portugal,2018,Priv,Baja,1204.959362534398,1209.3125504116927,SECTOR-CALIF,Priv-Baja
Portugal,2018,Priv,Media,1543.6279589844528,1311.0437636904883,SECTOR-CALIF,Priv-Media
Portugal,2018,Priv,Alta,3075.0514565267754,2436.9863080952846,SECTOR-CALIF,Priv-Alta
Portugal,2018,Pub,Primaria,1829.281598743535,1444.4870145195562,SECTOR-EDUC,Pub-Primaria
Portugal,2018,Pub,Secundaria,2327.7375022876613,1948.739607422404,SECTOR-EDUC,Pub-Secundaria
Portugal,2018,Pub,Terciaria,3777.1385141932715,3214.555812690177,SECTOR-EDUC,Pub-Terciaria
Portugal,2018,Pub,Pequeño,2096.9182681202014,1444.4870145195562,SECTOR-TAMA,Pub-Pequeño
Portugal,2018,Pub,Mediano,2579.3271383103006,2436.9863080952846,SECTOR-TAMA,Pub-Mediano
Portugal,2018,Pub,Grande,2775.281415762708,1948.739607422404,SECTOR-TAMA,Pub-Grande
Portugal,2018,Pub,Baja,1209.902044595008,1209.3125504116927,SECTOR-CALIF,Pub-Baja
Portugal,2018,Pub,Media,2108.2665405337816,1638.2848916156806,SECTOR-CALIF,Pub-Media
Portugal,2018,Pub,Alta,3295.156311800284,2436.9863080952846,SECTOR-CALIF,Pub-Alta
Portugal,2018,SD,Primaria,966.3142546447252,823.6061559499242,SECTOR-EDUC,SD-Primaria
Portugal,2018,SD,Secundaria,1127.1789473920433,823.6061559499242,SECTOR-EDUC,SD-Secundaria
Portugal,2018,SD,Terciaria,1164.3372381128936,823.6061559499242,SECTOR-EDUC,SD-Terciaria
Portugal,2018,SD,Pequeño,993.1196287681089,823.6061559499242,SECTOR-TAMA,SD-Pequeño
Portugal,2018,SD,Mediano,897.6517983278061,823.6061559499242,SECTOR-TAMA,SD-Mediano
Portugal,2018,SD,Baja,979.4723377355733,823.6061559499242,SECTOR-CALIF,SD-Baja
Portugal,2018,SD,Media,1185.4067741500514,1140.0631286290015,SECTOR-CALIF,SD-Media
Portugal,2018,SD,Alta,885.6603864220434,823.6061559499242,SECTOR-CALIF,SD-Alta
Portugal,2018,Primaria,Pequeño,1355.22093304088,1209.3125504116927,EDUC-TAMA,Primaria-Pequeño
Portugal,2018,Primaria,Mediano,1561.623121168144,1311.0437636904883,EDUC-TAMA,Primaria-Mediano
Portugal,2018,Primaria,Grande,1685.606970184956,1311.0437636904883,EDUC-TAMA,Primaria-Grande
Portugal,2018,Primaria,Baja,1146.8654768200417,1140.0631286290015,EDUC-CALIF,Primaria-Baja
Portugal,2018,Primaria,Media,1529.7335918401934,1311.0437636904883,EDUC-CALIF,Primaria-Media
Portugal,2018,Primaria,Alta,2366.4603215245506,1948.739607422404,EDUC-CALIF,Primaria-Alta
Portugal,2018,Secundaria,Pequeño,1633.8520275291778,1311.0437636904883,EDUC-TAMA,Secundaria-Pequeño
Portugal,2018,Secundaria,Mediano,1879.8494150512397,1444.4870145195562,EDUC-TAMA,Secundaria-Mediano
Portugal,2018,Secundaria,Grande,2040.7593795359855,1638.2848916156806,EDUC-TAMA,Secundaria-Grande
Portugal,2018,Secundaria,Baja,1208.5250703202794,1209.3125504116927,EDUC-CALIF,Secundaria-Baja
Portugal,2018,Secundaria,Media,1629.0913025046173,1444.4870145195562,EDUC-CALIF,Secundaria-Media
Portugal,2018,Secundaria,Alta,2502.7301436979346,1948.739607422404,EDUC-CALIF,Secundaria-Alta
Portugal,2018,Terciaria,Pequeño,2392.81822815843,1948.739607422404,EDUC-TAMA,Terciaria-Pequeño
Portugal,2018,Terciaria,Mediano,2884.466765894099,2436.9863080952846,EDUC-TAMA,Terciaria-Mediano
Portugal,2018,Terciaria,Grande,3597.273153471317,3214.555812690177,EDUC-TAMA,Terciaria-Grande
Portugal,2018,Terciaria,Baja,1352.3244854793081,1209.3125504116927,EDUC-CALIF,Terciaria-Baja
Portugal,2018,Terciaria,Media,1771.0198933867227,1444.4870145195562,EDUC-CALIF,Terciaria-Media
Portugal,2018,Terciaria,Alta,3403.7416396865424,3214.555812690177,EDUC-CALIF,Terciaria-Alta
Portugal,2018,Pequeño,Baja,1068.354019508828,823.6061559499242,TAMA-CALIF,Pequeño-Baja
Portugal,2018,Pequeño,Media,1449.0191451300475,1311.0437636904883,TAMA-CALIF,Pequeño-Media
Portugal,2018,Pequeño,Alta,2409.777150833807,1948.739607422404,TAMA-CALIF,Pequeño-Alta
Portugal,2018,Mediano,Baja,1210.0967950019208,1209.3125504116927,TAMA-CALIF,Mediano-Baja
Portugal,2018,Mediano,Media,1569.4490508481183,1311.0437636904883,TAMA-CALIF,Mediano-Media
Portugal,2018,Mediano,Alta,2897.4235491885274,2436.9863080952846,TAMA-CALIF,Mediano-Alta
Portugal,2018,Grande,Baja,1267.3720285574357,1209.3125504116927,TAMA-CALIF,Grande-Baja
Portugal,2018,Grande,Media,1710.5830476602423,1444.4870145195562,TAMA-CALIF,Grande-Media
Portugal,2018,Grande,Alta,3465.442406349521,3214.555812690177,TAMA-CALIF,Grande-Alta
Rumanía,2018,Mujer,Priv,2563.2299177122454,1930.37465952909,SEXO-SECTOR,Mujer-Priv
Rumanía,2018,Mujer,Pub,3388.9058151709046,2679.132749416843,SEXO-SECTOR,Mujer-Pub
Rumanía,2018,Mujer,SD,3133.631849372421,2679.132749416843,SEXO-SECTOR,Mujer-SD
Rumanía,2018,Mujer,Primaria,2039.0580226884656,1458.9059682876493,SEXO-EDUC,Mujer-Primaria
Rumanía,2018,Mujer,Secundaria,2282.79653872956,1664.2090098629058,SEXO-EDUC,Mujer-Secundaria
Rumanía,2018,Mujer,Terciaria,3407.9777776931114,2679.132749416843,SEXO-EDUC,Mujer-Terciaria
Rumanía,2018,Mujer,Pequeño,2311.7741076576685,1664.2090098629058,SEXO-TAMA,Mujer-Pequeño
Rumanía,2018,Mujer,Mediano,2631.051327699843,1930.37465952909,SEXO-TAMA,Mujer-Mediano
Rumanía,2018,Mujer,Grande,2707.4375987580434,1930.37465952909,SEXO-TAMA,Mujer-Grande
Rumanía,2018,Mujer,Baja,1903.3542350090322,1458.9059682876493,SEXO-CALIF,Mujer-Baja
Rumanía,2018,Mujer,Media,2190.8437305002667,1664.2090098629058,SEXO-CALIF,Mujer-Media
Rumanía,2018,Mujer,Alta,3372.672256818607,2679.132749416843,SEXO-CALIF,Mujer-Alta
Rumanía,2018,Varon,Priv,2836.5630159831703,2261.6167836050067,SEXO-SECTOR,Varon-Priv
Rumanía,2018,Varon,Pub,3648.186965652948,2679.132749416843,SEXO-SECTOR,Varon-Pub
Rumanía,2018,Varon,SD,2931.8929507035054,2261.6167836050067,SEXO-SECTOR,Varon-SD
Rumanía,2018,Varon,Primaria,2293.57993872987,1664.2090098629058,SEXO-EDUC,Varon-Primaria
Rumanía,2018,Varon,Secundaria,2709.0977377011836,1930.37465952909,SEXO-EDUC,Varon-Secundaria
Rumanía,2018,Varon,Terciaria,3755.3835208831147,3273.6635291185667,SEXO-EDUC,Varon-Terciaria
Rumanía,2018,Varon,Pequeño,2587.6389350221384,1930.37465952909,SEXO-TAMA,Varon-Pequeño
Rumanía,2018,Varon,Mediano,2797.356873781589,2261.6167836050067,SEXO-TAMA,Varon-Mediano
Rumanía,2018,Varon,Grande,3086.2822182319865,2261.6167836050067,SEXO-TAMA,Varon-Grande
Rumanía,2018,Varon,Baja,2077.96563839495,1458.9059682876493,SEXO-CALIF,Varon-Baja
Rumanía,2018,Varon,Media,2692.127166383297,1930.37465952909,SEXO-CALIF,Varon-Media
Rumanía,2018,Varon,Alta,3707.309769117827,2679.132749416843,SEXO-CALIF,Varon-Alta
Rumanía,2018,Priv,Primaria,2198.7203904028543,1664.2090098629058,SECTOR-EDUC,Priv-Primaria
Rumanía,2018,Priv,Secundaria,2496.5773543646856,1930.37465952909,SECTOR-EDUC,Priv-Secundaria
Rumanía,2018,Priv,Terciaria,3533.4218602740493,2679.132749416843,SECTOR-EDUC,Priv-Terciaria
Rumanía,2018,Priv,Pequeño,2403.85655753725,1664.2090098629058,SECTOR-TAMA,Priv-Pequeño
Rumanía,2018,Priv,Mediano,2673.6015871151785,1930.37465952909,SECTOR-TAMA,Priv-Mediano
Rumanía,2018,Priv,Grande,2864.2415158349586,2261.6167836050067,SECTOR-TAMA,Priv-Grande
Rumanía,2018,Priv,Baja,1986.0333375456398,1458.9059682876493,SECTOR-CALIF,Priv-Baja
Rumanía,2018,Priv,Media,2457.430007848089,1930.37465952909,SECTOR-CALIF,Priv-Media
Rumanía,2018,Priv,Alta,3488.8756861990646,2679.132749416843,SECTOR-CALIF,Priv-Alta
Rumanía,2018,Pub,Primaria,2017.865204096455,1458.9059682876493,SECTOR-EDUC,Pub-Primaria
Rumanía,2018,Pub,Secundaria,3334.3770235659103,2261.6167836050067,SECTOR-EDUC,Pub-Secundaria
Rumanía,2018,Pub,Terciaria,3825.858998774589,3273.6635291185667,SECTOR-EDUC,Pub-Terciaria
Rumanía,2018,Pub,Pequeño,3955.5871959002898,2679.132749416843,SECTOR-TAMA,Pub-Pequeño
Rumanía,2018,Pub,Mediano,3531.541956693049,2679.132749416843,SECTOR-TAMA,Pub-Mediano
Rumanía,2018,Pub,Grande,3658.499417858342,2679.132749416843,SECTOR-TAMA,Pub-Grande
Rumanía,2018,Pub,Baja,2004.9732279512436,1458.9059682876493,SECTOR-CALIF,Pub-Baja
Rumanía,2018,Pub,Media,3346.7106566419825,2261.6167836050067,SECTOR-CALIF,Pub-Media
Rumanía,2018,Pub,Alta,3887.4421534567787,3273.6635291185667,SECTOR-CALIF,Pub-Alta
Rumanía,2018,SD,Primaria,3178.100302114561,2679.132749416843,SECTOR-EDUC,SD-Primaria
Rumanía,2018,SD,Secundaria,3047.2673276616956,2679.132749416843,SECTOR-EDUC,SD-Secundaria
Rumanía,2018,SD,Terciaria,4800.320444375291,3259.294763641523,SECTOR-EDUC,SD-Terciaria
Rumanía,2018,SD,Pequeño,3184.8927779874316,2679.132749416843,SECTOR-TAMA,SD-Pequeño
Rumanía,2018,SD,Mediano,2554.5174093929995,2679.132749416843,SECTOR-TAMA,SD-Mediano
Rumanía,2018,SD,Grande,4341.741200182442,5551.122031532787,SECTOR-TAMA,SD-Grande
Rumanía,2018,SD,Baja,2920.938847817958,2261.6167836050067,SECTOR-CALIF,SD-Baja
Rumanía,2018,SD,Media,3607.3459749910367,3765.318136398303,SECTOR-CALIF,SD-Media
Rumanía,2018,Primaria,Pequeño,2257.6463360537264,1458.9059682876493,EDUC-TAMA,Primaria-Pequeño
Rumanía,2018,Primaria,Mediano,2142.2964445665493,1664.2090098629058,EDUC-TAMA,Primaria-Mediano
Rumanía,2018,Primaria,Grande,2164.9215449192484,1664.2090098629058,EDUC-TAMA,Primaria-Grande
Rumanía,2018,Primaria,Baja,1974.8082189313081,1458.9059682876493,EDUC-CALIF,Primaria-Baja
Rumanía,2018,Primaria,Media,2319.795442785473,1664.2090098629058,EDUC-CALIF,Primaria-Media
Rumanía,2018,Primaria,Alta,2656.1222497894983,1930.37465952909,EDUC-CALIF,Primaria-Alta
Rumanía,2018,Secundaria,Pequeño,2246.5201944795676,1664.2090098629058,EDUC-TAMA,Secundaria-Pequeño
Rumanía,2018,Secundaria,Mediano,2464.1720529097192,1930.37465952909,EDUC-TAMA,Secundaria-Mediano
Rumanía,2018,Secundaria,Grande,2689.239040163222,1930.37465952909,EDUC-TAMA,Secundaria-Grande
Rumanía,2018,Secundaria,Baja,2006.5962584946135,1458.9059682876493,EDUC-CALIF,Secundaria-Baja
Rumanía,2018,Secundaria,Media,2473.606066530165,1930.37465952909,EDUC-CALIF,Secundaria-Media
Rumanía,2018,Secundaria,Alta,3114.851358407645,2261.6167836050067,EDUC-CALIF,Secundaria-Alta
Rumanía,2018,Terciaria,Pequeño,3201.5901679094663,2679.132749416843,EDUC-TAMA,Terciaria-Pequeño
Rumanía,2018,Terciaria,Mediano,3482.787008447709,2679.132749416843,EDUC-TAMA,Terciaria-Mediano
Rumanía,2018,Terciaria,Grande,3863.86781537976,3273.6635291185667,EDUC-TAMA,Terciaria-Grande
Rumanía,2018,Terciaria,Baja,3270.814451213811,2261.6167836050067,EDUC-CALIF,Terciaria-Baja
Rumanía,2018,Terciaria,Media,2976.487070968307,2261.6167836050067,EDUC-CALIF,Terciaria-Media
Rumanía,2018,Terciaria,Alta,3700.7974991531655,3273.6635291185667,EDUC-CALIF,Terciaria-Alta
Rumanía,2018,Pequeño,Baja,2150.5437632945145,1458.9059682876493,TAMA-CALIF,Pequeño-Baja
Rumanía,2018,Pequeño,Media,2216.641069203653,1664.2090098629058,TAMA-CALIF,Pequeño-Media
Rumanía,2018,Pequeño,Alta,3074.1457358152093,2261.6167836050067,TAMA-CALIF,Pequeño-Alta
Rumanía,2018,Mediano,Baja,1870.4995363942687,1458.9059682876493,TAMA-CALIF,Mediano-Baja
Rumanía,2018,Mediano,Media,2433.2419112740986,1930.37465952909,TAMA-CALIF,Mediano-Media
Rumanía,2018,Mediano,Alta,3443.0729016259697,2679.132749416843,TAMA-CALIF,Mediano-Alta
Rumanía,2018,Grande,Baja,1997.277331123818,1458.9059682876493,TAMA-CALIF,Grande-Baja
Rumanía,2018,Grande,Media,2627.267199021597,1930.37465952909,TAMA-CALIF,Grande-Media
Rumanía,2018,Grande,Alta,3842.46118547828,3273.6635291185667,TAMA-CALIF,Grande-Alta
Uruguay,2019,Mujer,Priv,1126.5327681375213,947.0852824042906,SEXO-SECTOR,Mujer-Priv
Uruguay,2019,Mujer,Pub,1670.9334396070888,1479.5932489749553,SEXO-SECTOR,Mujer-Pub
Uruguay,2019,Mujer,SD,514.2279726371864,445.71366918952185,SEXO-SECTOR,Mujer-SD
Uruguay,2019,Mujer,Primaria,1193.440478237334,1026.266731604765,SEXO-EDUC,Mujer-Primaria
Uruguay,2019,Mujer,Terciaria,570.4254301954593,487.6528302465205,SEXO-EDUC,Mujer-Terciaria
Uruguay,2019,Mujer,Pequeño,645.3902548760897,570.1612310940737,SEXO-TAMA,Mujer-Pequeño
Uruguay,2019,Mujer,Mediano,1087.4679781806788,979.7676897608878,SEXO-TAMA,Mujer-Mediano
Uruguay,2019,Mujer,Grande,1543.3760568148848,1321.8566002958096,SEXO-TAMA,Mujer-Grande
